status,failed_checks,base_strategy_id,base_asset_key,target_asset_key,target_symbol,phase,direction,invert_signal,rr,execution_timeframe,one_minute_refined_trades,source_best_pf,source_best_trades,source_best_total_r,pf,trades,win_rate_pct,total_r,avg_r,max_drawdown_r,min_half_pf,min_quarter_pf,rolling20_pf_p25,bootstrap_pf_p05,block_bootstrap_pf_p05,annual_windows,annual_pass_rate,worst_annual_pf,min_planned_rr,exit_reasons,variant_id
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,gold_futures,GC,competition_session_edge,direct,False,4,1m,90,2.096973,90,21.519755,2.080316,90,53.333333,37.355970,0.415066,6.438461,1.890475,1.652065,1.742106,1.305445,1.345795,5,1.000000,1.037323,3.901086,sl:25;sl_gap:7;time_exit:50;tp:4;tp_gap:4,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
robust,,competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_2y_note_futures,ZT,competition_session_edge,opposite,True,5,1m,127,2.005614,127,34.255710,2.043816,127,43.307087,64.689930,0.509370,8.696131,1.857974,1.707614,1.419809,1.459789,1.440598,5,1.000000,1.536742,4.132552,sl:42;sl_gap:18;time_exit:59;tp:7;tp_gap:1,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
qualified_watch,execution_tf_1m_all_trades,competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,natural_gas_futures,NG,competition_session_edge,direct,False,4,,54,3.048176,56,8.538637,3.619594,56,60.714286,10.920819,0.195015,1.169195,2.179564,1.955240,2.165676,1.788973,2.424117,4,1.000000,1.522226,3.874977,sl:1;time_exit:54;tp:1,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
qualified_watch,execution_tf_1m_all_trades,competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,natural_gas_futures,NG,competition_session_edge,direct,False,3,,54,3.048176,56,8.538637,3.381503,56,60.714286,9.928243,0.177290,1.169195,2.179564,1.955240,2.165676,1.719974,2.299261,4,1.000000,1.522226,2.906232,sl:1;time_exit:54;tp:1,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
qualified_watch,execution_tf_1m_all_trades,competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,natural_gas_futures,NG,competition_session_edge,direct,False,5,,54,3.048176,56,8.538637,3.048176,56,60.714286,8.538637,0.152476,1.169195,2.179564,1.955240,2.165676,1.635626,2.226061,4,1.000000,1.522226,4.843721,sl:1;time_exit:55,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
qualified_watch,quarter_pf_gt_1,competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,british_pound_futures,6B,competition_session_edge,direct,False,4,1m,39,2.782680,39,8.878714,2.782680,39,58.974359,8.878714,0.227659,0.973474,2.665830,0.945222,1.433781,1.186667,1.208104,4,1.000000,1.714552,3.694639,sl:1;time_exit:37;tp:1,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
qualified_watch,quarter_pf_gt_1,competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,british_pound_futures,6B,competition_session_edge,direct,False,5,1m,39,2.782680,39,8.878714,2.782680,39,58.974359,8.878714,0.227659,0.973474,2.665830,0.945222,1.433781,1.183871,1.242375,4,1.000000,1.714552,4.618299,sl:1;time_exit:38,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
qualified_watch,execution_tf_1m_all_trades,competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,us_treasury_2y_note_futures,ZT,competition_session_edge,opposite,True,3,,44,2.346937,45,9.062682,2.741556,45,55.555556,11.717824,0.260396,1.931834,1.578979,1.242599,1.946129,1.496876,1.504775,4,1.000000,1.433010,2.504493,sl:1;time_exit:43;tp:1,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
qualified_watch,quarter_pf_gt_1,competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,british_pound_futures,6B,competition_session_edge,direct,False,3,1m,39,2.782680,39,8.878714,2.573634,39,58.974359,7.837549,0.200963,0.973474,2.305345,0.945222,1.433781,1.229782,1.260996,4,1.000000,1.714552,2.770980,sl:1;time_exit:37;tp:1,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
qualified_watch,quarter_pf_gt_1,competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,us_treasury_5y_note_futures,ZF,competition_session_edge,opposite,True,3,1m,48,2.449551,48,8.948158,2.449551,48,60.416667,8.948158,0.186420,2.328698,1.117337,0.848645,1.030114,1.331246,1.119123,4,0.750000,0.512683,2.605185,sl:2;time_exit:46,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
qualified_watch,quarter_pf_gt_1,competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,us_treasury_5y_note_futures,ZF,competition_session_edge,opposite,True,4,1m,48,2.449551,48,8.948158,2.449551,48,60.416667,8.948158,0.186420,2.328698,1.117337,0.848645,1.030114,1.313682,1.035847,4,0.750000,0.512683,3.473579,sl:2;time_exit:46,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
qualified_watch,quarter_pf_gt_1,competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,us_treasury_5y_note_futures,ZF,competition_session_edge,opposite,True,5,1m,48,2.449551,48,8.948158,2.449551,48,60.416667,8.948158,0.186420,2.328698,1.117337,0.848645,1.030114,1.331347,1.085735,4,0.750000,0.512683,4.341974,sl:2;time_exit:46,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
qualified_watch,"execution_tf_1m_all_trades,quarter_pf_gt_1,rolling20_pf_p25_gt_1",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,new_zealand_dollar_futures,6N,competition_session_edge,direct,False,4,,43,2.365319,47,8.532723,2.365319,47,59.574468,8.532723,0.181547,2.677983,1.181126,0.940017,0.960615,1.117995,0.937246,4,0.750000,0.476616,3.773138,sl:1;time_exit:46,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
qualified_watch,"execution_tf_1m_all_trades,quarter_pf_gt_1,rolling20_pf_p25_gt_1",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,new_zealand_dollar_futures,6N,competition_session_edge,direct,False,5,,43,2.365319,47,8.532723,2.365319,47,59.574468,8.532723,0.181547,2.677983,1.181126,0.940017,0.960615,1.310603,0.963696,4,0.750000,0.476616,4.716423,sl:1;time_exit:46,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
qualified_watch,execution_tf_1m_all_trades,competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,us_treasury_2y_note_futures,ZT,competition_session_edge,opposite,True,4,,44,2.346937,45,9.062682,2.346937,45,53.333333,9.062682,0.201393,1.931834,1.578979,1.242599,1.946129,1.207490,1.369224,4,1.000000,1.433010,3.339324,sl:1;time_exit:44,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
qualified_watch,execution_tf_1m_all_trades,competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,us_treasury_2y_note_futures,ZT,competition_session_edge,opposite,True,5,,44,2.346937,45,9.062682,2.346937,45,53.333333,9.062682,0.201393,1.931834,1.578979,1.242599,1.946129,1.199698,1.332836,4,1.000000,1.433010,4.174154,sl:1;time_exit:44,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
qualified_watch,execution_tf_1m_all_trades,competition_eur_cad_london_first30_last30_momentum_month_8_c5f12647,eur_cad,micro_bitcoin_futures,MBT,competition_session_edge,direct,False,5,,53,2.032219,58,18.906985,2.320580,58,44.827586,20.769847,0.358101,3.676902,2.288804,1.158723,1.571776,1.326925,1.249033,4,1.000000,1.291103,4.843862,sl:25;sl_gap:1;time_exit:30;tp:2,competition_session_edge|family=london_first30_last30_momentum_month_8|direction=same|entry=930|exit=945|min_signal_atr=0|signal_end=195|signal_start=180|signal_month=8|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
qualified_watch,execution_tf_1m_all_trades,competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,australian_dollar_futures,6A,competition_session_edge,direct,False,5,,52,2.310101,53,10.590692,2.310101,53,58.490566,10.590692,0.199824,1.430029,2.037862,1.285758,1.998978,1.059949,1.277044,4,1.000000,1.493472,4.415501,sl:4;time_exit:48;tp:1,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
qualified_watch,execution_tf_1m_all_trades,competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,micro_ether_futures,MET,competition_session_edge,opposite,True,3,,31,2.410703,37,10.024539,2.304813,37,59.459459,14.670129,0.396490,2.984651,1.908036,1.677951,1.699375,1.208407,1.350141,4,1.000000,1.183896,2.849215,sl:6;sl_gap:3;time_exit:24;tp:4,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
qualified_watch,"execution_tf_1m_all_trades,quarter_pf_gt_1,rolling20_pf_p25_gt_1",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,new_zealand_dollar_futures,6N,competition_session_edge,direct,False,3,,43,2.365319,47,8.532723,2.286069,47,59.574468,8.037438,0.171009,2.677983,1.181126,0.940017,0.960615,1.168409,0.915524,4,0.750000,0.476616,2.829854,sl:1;time_exit:45;tp:1,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
qualified_watch,quarter_pf_gt_1,competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,us_treasury_30y_bond_futures,ZB,competition_session_edge,opposite,True,3,1m,46,2.211035,46,9.754539,2.211035,46,58.695652,9.754539,0.212055,2.313752,1.609676,0.982990,1.405275,1.225128,1.296422,4,1.000000,1.164017,2.626466,sl:4;time_exit:42,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
qualified_watch,quarter_pf_gt_1,competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,us_treasury_30y_bond_futures,ZB,competition_session_edge,opposite,True,4,1m,46,2.211035,46,9.754539,2.211035,46,58.695652,9.754539,0.212055,2.313752,1.609676,0.982990,1.405275,1.246927,1.286292,4,1.000000,1.164017,3.501955,sl:4;time_exit:42,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
qualified_watch,quarter_pf_gt_1,competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,us_treasury_30y_bond_futures,ZB,competition_session_edge,opposite,True,5,1m,46,2.211035,46,9.754539,2.211035,46,58.695652,9.754539,0.212055,2.313752,1.609676,0.982990,1.405275,1.219419,1.328296,4,1.000000,1.164017,4.377443,sl:4;time_exit:42,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
qualified_watch,execution_tf_1m_all_trades,competition_eur_cad_london_first30_last30_momentum_month_8_c5f12647,eur_cad,micro_bitcoin_futures,MBT,competition_session_edge,direct,False,4,,53,2.032219,58,18.906985,2.186102,58,44.827586,18.654804,0.321635,3.676902,2.173392,1.158723,1.452746,1.183360,1.235617,4,1.000000,1.291103,3.875090,sl:25;sl_gap:1;time_exit:28;tp:4,competition_session_edge|family=london_first30_last30_momentum_month_8|direction=same|entry=930|exit=945|min_signal_atr=0|signal_end=195|signal_start=180|signal_month=8|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
qualified_watch,execution_tf_1m_all_trades,competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,australian_dollar_futures,6A,competition_session_edge,direct,False,4,,52,2.310101,53,10.590692,2.176619,53,58.490566,9.511638,0.179465,1.430029,1.822231,1.285758,1.778258,1.016902,1.250108,4,1.000000,1.493472,3.532401,sl:4;time_exit:48;tp:1,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
qualified_watch,"half_pf_gt_1,quarter_pf_gt_1,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,us_treasury_10y_note_futures,ZN,competition_session_edge,opposite,True,3,1m,49,2.165646,49,8.207730,2.165646,49,61.224490,8.207730,0.167505,3.356935,0.831074,0.712029,1.003297,1.205019,1.031631,4,0.500000,0.734627,2.622982,sl:4;time_exit:45,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
qualified_watch,"half_pf_gt_1,quarter_pf_gt_1,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,us_treasury_10y_note_futures,ZN,competition_session_edge,opposite,True,4,1m,49,2.165646,49,8.207730,2.165646,49,61.224490,8.207730,0.167505,3.356935,0.831074,0.712029,1.003297,1.251174,0.940935,4,0.500000,0.734627,3.497309,sl:4;time_exit:45,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
qualified_watch,"half_pf_gt_1,quarter_pf_gt_1,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_exitbarminute_660_ming_5c432e4e,aud_usd,us_treasury_10y_note_futures,ZN,competition_session_edge,opposite,True,5,1m,49,2.165646,49,8.207730,2.165646,49,61.224490,8.207730,0.167505,3.356935,0.831074,0.712029,1.003297,1.218657,0.953042,4,0.500000,0.734627,4.371637,sl:4;time_exit:45,competition_session_edge|family=us_first30_last30_reversal_signalmonth_month_10|direction=opposite|entry=930|exit=945|min_signal_atr=0.75|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
qualified_watch,"execution_tf_1m_all_trades,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_london_first30_last30_momentum_month_8_c5f12647,eur_cad,micro_ether_futures,MET,competition_session_edge,direct,False,4,,36,2.089483,39,11.450808,2.137141,39,48.717949,12.241737,0.313891,6.000046,0.418986,0.102237,0.707039,1.051666,0.783572,2,0.500000,0.203071,3.897139,sl:12;sl_gap:5;time_exit:20;tp:2,competition_session_edge|family=london_first30_last30_momentum_month_8|direction=same|entry=930|exit=945|min_signal_atr=0|signal_end=195|signal_start=180|signal_month=8|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
qualified_watch,execution_tf_1m_all_trades,competition_eur_cad_london_first30_last30_momentum_month_8_c5f12647,eur_cad,micro_bitcoin_futures,MBT,competition_session_edge,direct,False,3,,53,2.032219,58,18.906985,2.122262,58,46.551724,17.650731,0.304323,3.676902,1.858518,1.082291,1.257853,1.179134,1.240085,4,1.000000,1.291103,2.906317,sl:24;sl_gap:1;time_exit:28;tp:5,competition_session_edge|family=london_first30_last30_momentum_month_8|direction=same|entry=930|exit=945|min_signal_atr=0|signal_end=195|signal_start=180|signal_month=8|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
qualified_watch,"execution_tf_1m_all_trades,simple_bootstrap_p05_gt_1",competition_aud_usd_us_first30_last30_momentum_month_9_xasset_rr_5_629d8cc5,aud_usd,australian_dollar_futures,6A,competition_session_edge,direct,False,3,,52,2.310101,53,10.590692,2.075763,53,58.490566,8.696333,0.164082,1.430029,1.606601,1.285758,1.717804,0.979330,1.160649,4,1.000000,1.493472,2.649301,sl:4;time_exit:47;tp:2,competition_session_edge|family=us_first30_last30_momentum_month_9|direction=same|entry=930|exit=945|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=9|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
